Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
UTLSOLAR,Fujiyama Power Systems Limited,Regulation 7 (2),Original,05-Jun-2026 15:29:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260605_152912801_WEB.html,544613,UTLSOLAR,NOTLISTED,Mayuri Gupta,Company Secretary and Compliance Officer,5,Equity,Designated Person,Ram Sagun Mahto,,29560,0.00%,8000,"2,528,000.00",Sell,21560,0.00%,02-06-2026,02-06-2026,Market Sale,03-06-2026,,
NCLIND,NCL INDUSTRIES LIMITED,Regulation 7 (2),Original,05-Jun-2026 12:37:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260605_123722114_WEB.html,502168,NCLIND,NOTLISTED,M.DIVYA BHARATHI,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Kalidindi Ravi,00720811,3094183,6.84%,3000,"540,000.00",Buy,3097183,6.85%,04-06-2026,04-06-2026,Market Purchase,05-06-2026,,
NHPC,NHPC Limited,Regulation 7 (2),Original,05-Jun-2026 11:21:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260605_112106534_WEB.html,533098,NHPC,NOTLISTED,Smt RUPA DEB,Company Secretary and Compliance Officer,1,Equity,Promoter,The President of India,,6770146458,67.40%,603847814,"43,623,783,982.00",Sell,6166298644,61.39%,02-06-2026,03-06-2026,Others,04-06-2026,,
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,05-Jun-2026 10:48:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260605_104818873_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,Company Secretary and Compliance Officer,1,Equity,Promoter,Aurum RealEstate Developers Limited,U45400MH2007FLC174767,36518355,47.64%,25000,"4,643,445.00",Buy,36543355,47.67%,04-06-2026,04-06-2026,Market Purchase,04-06-2026,,
UNIECOM,Unicommerce eSolution Limited,Regulation 7 (2),Original,04-Jun-2026 19:27:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_192728503_WEB.html,544227,UNIECOM,NOTLISTED,Anil Kumar,Authorised Signatory,1,Equity,KMP,KAPIL MAKHIJA,,1090240,0.97%,50000,"4,356,250.00",Sell,1040240,0.93%,29-05-2026,29-05-2026,Market Sale,02-06-2026,,
UNIECOM,Unicommerce eSolution Limited,Regulation 7 (2),Original,04-Jun-2026 19:27:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_192728503_WEB.html,544227,UNIECOM,NOTLISTED,Anil Kumar,Authorised Signatory,2,Equity,KMP,KAPIL MAKHIJA,,1040240,0.93%,10000,"865,500.00",Sell,1030240,0.92%,04-06-2026,04-06-2026,Market Sale,04-06-2026,,
LANDMARK,Landmark Cars Limited,Regulation 7 (2),Original,04-Jun-2026 18:37:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_183730539_WEB.html,543714,LANDMARK,NOTLISTED,Amol Arvind Raje,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Aryaman Sanjay Thakker,07625409,35040,0.08%,5000,"2,061,648.00",Buy,40040,0.10%,04-06-2026,04-06-2026,Market Purchase,04-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,04-Jun-2026 17:34:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_173437095_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,1,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,514727,2.79%,4486,"2,146,524.00",Buy,519213,2.81%,02-06-2026,02-06-2026,Market Purchase,03-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,04-Jun-2026 17:34:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_173437095_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,2,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,519213,2.81%,897,"431,434.00",Buy,520110,2.82%,02-06-2026,02-06-2026,Market Purchase,03-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,04-Jun-2026 17:34:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_173437095_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,3,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,520110,2.82%,2984,"1,463,409.00",Buy,523094,2.83%,03-06-2026,03-06-2026,Market Purchase,03-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,04-Jun-2026 17:34:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_173437095_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,4,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,523094,2.83%,267,"130,941.00",Buy,523361,2.83%,03-06-2026,03-06-2026,Market Purchase,03-06-2026,,
MGEL,MANGALAM GLOBAL ENTERPRISE LIMITED,Regulation 7 (2),Original,04-Jun-2026 17:06:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_170604972_WEB.html,544273,MGEL,NA,KARANSINGH I KARKI,Company Secretary and Compliance Officer,1,Equity,Directors Immediate Relative,Pritu Gupta,,329402,0.10%,50000,"766,000.00",Buy,379402,0.12%,02-06-2026,02-06-2026,Market Purchase,03-06-2026,,
MGEL,MANGALAM GLOBAL ENTERPRISE LIMITED,Regulation 7 (2),Original,04-Jun-2026 17:06:05,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_170604972_WEB.html,544273,MGEL,NA,KARANSINGH I KARKI,Company Secretary and Compliance Officer,2,Equity,Directors Immediate Relative,Pritu Gupta,,379402,0.12%,86311,"1,297,581.00",Buy,465713,0.14%,03-06-2026,03-06-2026,Market Purchase,04-06-2026,,
VETO,VETO SWITCHGEARS AND CABLES LIMITED,Regulation 7 (2),Original,04-Jun-2026 16:26:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_162609383_WEB.html,539331,VETO,NOTLISTED,AKSHAY KUMAR GURNANI,Director,1,Equity,Promoter Group,KANISHK KISHORE GURNANI,,411985,2.16%,175000,"21,350,000.00",Sell,236985,1.24%,01-06-2026,01-06-2026,Gift,02-06-2026,,
VETO,VETO SWITCHGEARS AND CABLES LIMITED,Regulation 7 (2),Original,04-Jun-2026 16:26:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_162609383_WEB.html,539331,VETO,NOTLISTED,AKSHAY KUMAR GURNANI,Director,2,Equity,Promoter Group,PRIYANKA KISHORE GURNANI,,0,0.00%,175000,"21,350,000.00",Buy,175000,0.92%,01-06-2026,01-06-2026,Gift,02-06-2026,,
KPITTECH,KPIT TECHNOLOGIES LIMITED,Regulation 7 (2),Original,04-Jun-2026 15:21:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_152118598_WEB.html,542651,KPITTECH,NOTLISTED,Ashish Malhotra,Company Secretary and Compliance Officer,1,Equity,Designated Person,Suresh Umakanthaiah,,57575,0.02%,4999,"3,957,708.00",Sell,52576,0.02%,01-06-2026,01-06-2026,Market Sale,02-06-2026,,
SINCLAIR,SINCLAIRS HOTELS LIMITED,Regulation 7 (2),Original,04-Jun-2026 14:43:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_144320850_WEB.html,523023,SINCLAIR,NOTLISTED,DIPAK KUMAR SHAW,Company Secretary and Compliance Officer,1,Equity,Promoter,NAVIN CHAND SUCHANTI,00273663,3368211,6.57%,42614,"3,177,558.00",Buy,3410825,6.65%,02-06-2026,03-06-2026,Market Purchase,04-06-2026,,
RPTECH,Rashi Peripherals Limited,Regulation 7 (2),Original,04-Jun-2026 13:05:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_130546003_WEB.html,544119,RPTECH,NOTLISTED,Arvind Bajoria,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Krishna Kumar Choudhary,00215919,1438747,2.18%,16525,0.00,Buy,1455272,2.20%,01-06-2026,01-06-2026,Gift,02-06-2026,,
RPTECH,Rashi Peripherals Limited,Regulation 7 (2),Original,04-Jun-2026 12:48:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_124832568_WEB.html,544119,RPTECH,NOTLISTED,Arvind Bajoria,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Krishna Kumar Choudhary,00215919,1438747,2.18%,16525,0.00,Buy,1455272,2.20%,01-06-2026,01-06-2026,Gift,02-06-2026,,
SHRIRAMPPS,Shriram Properties Limited,Regulation 7 (2),Original,04-Jun-2026 11:18:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260604_111802764_WEB.html,543419,SHRIRAMPPS,NOTLISTED,K Ramaswamy,Company Secretary and Compliance Officer,1,Equity,Other,Aurum RealEstate Developers Limited,U45400MH2007PLC174767,22648862,13.27%,100000,"8,989,906.00",Sell,22548862,13.21%,29-05-2026,02-06-2026,Market Sale,02-06-2026,,
SASKEN,Sasken Technologies Limited,Regulation 7 (2),Original,03-Jun-2026 23:27:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_232758630_WEB.html,532663,SASKEN,NOTLISTED,Paawan Bhargava,Company Secretary and Compliance Officer,1,Equity,Employee,Pradeep Manohar Chavhan,,500,0.00%,500,"922,480.00",Sell,0,0.00%,22-05-2026,22-05-2026,Market Sale,03-06-2026,,
SASKEN,Sasken Technologies Limited,Regulation 7 (2),Original,03-Jun-2026 23:27:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_232758630_WEB.html,532663,SASKEN,NOTLISTED,Paawan Bhargava,Company Secretary and Compliance Officer,2,Equity,Employee,Praveen Kumar,,1730,0.01%,1251,"2,407,994.00",Sell,479,0.00%,12-05-2026,25-05-2026,Market Sale,03-06-2026,,
SASKEN,Sasken Technologies Limited,Regulation 7 (2),Original,03-Jun-2026 23:27:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_232758630_WEB.html,532663,SASKEN,NOTLISTED,Paawan Bhargava,Company Secretary and Compliance Officer,3,Equity,Employee,Praveen Kumar,,479,0.00%,200,"400,648.00",Buy,679,0.00%,26-05-2026,26-05-2026,Market Purchase,03-06-2026,,
SASKEN,Sasken Technologies Limited,Regulation 7 (2),Original,03-Jun-2026 23:27:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_232758630_WEB.html,532663,SASKEN,NOTLISTED,Paawan Bhargava,Company Secretary and Compliance Officer,4,Equity,Employee,Praveen Kumar,,679,0.00%,200,"398,880.00",Sell,479,0.00%,26-05-2026,26-05-2026,Market Sale,03-06-2026,,
SASKEN,Sasken Technologies Limited,Regulation 7 (2),Original,03-Jun-2026 23:27:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_232758630_WEB.html,532663,SASKEN,NOTLISTED,Paawan Bhargava,Company Secretary and Compliance Officer,5,Equity,Employee,Praveen Kumar,,479,0.00%,100,"210,656.00",Sell,379,0.00%,27-05-2026,27-05-2026,Market Sale,03-06-2026,,
RANEHOLDIN,RANE HOLDINGS LIMITED,Regulation 7 (2),Original,03-Jun-2026 19:46:15,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_194615179_WEB.html,505800,RANEHOLDIN,NOTLISTED,S SUBHA SHREE,Company Secretary and Compliance Officer,1,Equity,Promoter,Harish Lakshman,,174367,1.22%,26000,"37,570,000.00",Buy,200367,1.40%,02-06-2026,02-06-2026,Inter-se-Transfer,03-06-2026,,
RANEHOLDIN,RANE HOLDINGS LIMITED,Regulation 7 (2),Original,03-Jun-2026 19:46:15,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_194615179_WEB.html,505800,RANEHOLDIN,NOTLISTED,S SUBHA SHREE,Company Secretary and Compliance Officer,2,Equity,Promoter,Ganesh L & Meenakshi Ganesh,,745346,5.25%,26000,"37,570,000.00",Buy,771346,5.40%,02-06-2026,02-06-2026,Inter-se-Transfer,03-06-2026,,
RANEHOLDIN,RANE HOLDINGS LIMITED,Regulation 7 (2),Original,03-Jun-2026 19:46:15,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_194615179_WEB.html,505800,RANEHOLDIN,NOTLISTED,S SUBHA SHREE,Company Secretary and Compliance Officer,3,Equity,Promoter,Rathika R Sundaresan,,572566,4.01%,52000,"75,140,000.00",Sell,520566,3.65%,02-06-2026,02-06-2026,Inter-se-Transfer,03-06-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,03-Jun-2026 18:25:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_182504693_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,Authorised Signatory,1,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4591013,0.19%,3464,"4,462,771.00",Sell,4587549,0.19%,29-05-2026,29-05-2026,Market Sale,02-06-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,03-Jun-2026 18:25:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_182504693_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,Authorised Signatory,2,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4587549,0.19%,600,"774,878.00",Sell,4586949,0.19%,29-05-2026,29-05-2026,Market Sale,02-06-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,03-Jun-2026 18:25:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_182504693_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,Authorised Signatory,3,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4586949,0.19%,164,"214,940.00",Sell,4586785,0.19%,02-06-2026,02-06-2026,Market Sale,02-06-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,03-Jun-2026 18:25:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_182504693_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,Authorised Signatory,4,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4586785,0.19%,951,"1,246,208.00",Sell,4585834,0.19%,02-06-2026,02-06-2026,Market Sale,02-06-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,03-Jun-2026 18:25:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_182504693_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,Authorised Signatory,5,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4585834,0.19%,22154,"22,154.00",Sell,4563680,0.19%,02-06-2026,02-06-2026,Off Market,02-06-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,03-Jun-2026 18:25:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_182504693_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,Authorised Signatory,6,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4563680,0.19%,6254,"6,254.00",Sell,4557426,0.19%,02-06-2026,02-06-2026,Off Market,02-06-2026,,
PAISALO,PAISALO DIGITAL LIMITED,Regulation 7 (2),Original,03-Jun-2026 17:51:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_175103139_WEB.html,532900,PAISALO,NOTLISTED,MANENDRA SINGH,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Pri Caf Private Limited,U45400DL2007PTC169694,29974400,3.30%,630000,"33,566,400.00",Pledge,29974400,3.30%,02-06-2026,02-06-2026,Pledge Creation,03-06-2026,,
PAISALO,PAISALO DIGITAL LIMITED,Regulation 7 (2),Original,03-Jun-2026 17:51:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_175103139_WEB.html,532900,PAISALO,NOTLISTED,MANENDRA SINGH,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Pro Fitcch Private Limited,U24233UP2002PTC027023,28207220,3.10%,630000,"33,594,242.00",Pledge,28207220,3.10%,02-06-2026,02-06-2026,Pledge Creation,03-06-2026,,
PAISALO,PAISALO DIGITAL LIMITED,Regulation 7 (2),Original,03-Jun-2026 17:51:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_175103139_WEB.html,532900,PAISALO,NOTLISTED,MANENDRA SINGH,Company Secretary and Compliance Officer,3,Equity,Promoter Group,Equilibrated Venture Cflow Private Limited,U72502UP2008PTC191892,192689880,21.19%,630000,"33,588,887.00",Pledge,192689880,21.19%,02-06-2026,02-06-2026,Pledge Creation,03-06-2026,,
NCLIND,NCL INDUSTRIES LIMITED,Regulation 7 (2),Original,03-Jun-2026 16:50:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_165039608_WEB.html,502168,NCLIND,NOTLISTED,M.DIVYA BHARATHI,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Kalidindi Ravi,00720811,3092183,6.84%,2000,"363,000.00",Buy,3094183,6.84%,01-06-2026,01-06-2026,Market Purchase,02-06-2026,,
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,03-Jun-2026 16:41:25,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_164125427_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,Company Secretary and Compliance Officer,1,Equity,Designated Person,Jitendra Jagadev,,108000,0.14%,10000,"1,783,274.00",Sell,98000,0.13%,15-05-2026,01-06-2026,Market Sale,01-06-2026,,
WIPRO,WIPRO LIMITED,Regulation 7 (2),Original,03-Jun-2026 16:06:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_160650642_WEB.html,507685,WIPRO,NOTLISTED,M SANAULLA KHAN,Company Secretary and Compliance Officer,1,Any other instrument,Designated Person,Anil Raibagi Madhav,,81597,0.00%,81597,"17,161,680.00",Sell,0,0.00%,29-05-2026,29-05-2026,Market Sale,02-06-2026,,
JINDALSAW,Jindal Saw Limited,Regulation 7 (2),Original,03-Jun-2026 15:23:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_152312626_WEB.html,500378,JINDALSAW,NOTLISTED,Sunil K Jain,Company Secretary and Compliance Officer,1,Equity,Designated Person,Samruddhi Employees Trust,,1730185,0.27%,27888,"995,602.00",Sell,1702297,0.27%,29-05-2026,29-05-2026,Off Market,02-06-2026,,
DIVISLAB,Divi's Laboratories Limited,Regulation 7 (2),Original,03-Jun-2026 12:03:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_120313726_WEB.html,532488,DIVISLAB,NOTLISTED,M.Satish Choudhury,Company Secretary and Compliance Officer,1,Equity,Immediate Relative,D Radhika,,550,0.00%,400,"2,672,750.00",Buy,950,0.00%,29-05-2026,01-06-2026,Market Purchase,01-06-2026,,
KDDL,KDDL LIMITED,Regulation 7 (2),Original,03-Jun-2026 06:03:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260603_060301809_WEB.html,532054,KDDL,NOTLISTED,Brahm Prakash Kumar,Company Secretary and Compliance Officer,1,Equity,Promoter Group,PRANAV SHANKAR SABOO,,800000,6.50%,35489,"98,649,235.00",Sell,764511,6.22%,25-05-2026,29-05-2026,Market Sale,01-06-2026,,
LANDMARK,Landmark Cars Limited,Regulation 7 (2),Original,02-Jun-2026 18:23:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_182302681_WEB.html,543714,LANDMARK,NOTLISTED,Amol Arvind Raje,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Aryaman Sanjay Thakker,07625409,25040,0.06%,10000,"3,702,960.00",Buy,35040,0.08%,02-06-2026,02-06-2026,Market Purchase,02-06-2026,,
RUCHIRA,RUCHIRA PAPERS LIMITED,Regulation 7 (2),Original,02-Jun-2026 17:27:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_172742476_WEB.html,532785,RUCHIRA,NOTLISTED,IQBAL SINGH,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,SHASHI GARG,01599284,1025319,3.49%,1841999,0.00,Buy,2867318,9.61%,29-05-2026,29-05-2026,Off Market,02-06-2026,,
SMSPHARMA,SMS PHARMACEUTICALS LIMITED,Regulation 7 (2),Original,02-Jun-2026 17:18:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_171811576_WEB.html,532815,SMSPHARMA,NOTLISTED,THIRUMALESH TUMMA,Company Secretary and Compliance Officer,1,Equity,Employees Immediate Relative,P. Deepthi Sri,,8912,0.01%,5000,"1,580,000.00",Sell,3912,0.00%,26-11-2025,26-11-2025,Market Sale,02-06-2026,,
SAKAR,Sakar Healthcare Limited,Regulation 7 (2),Original,02-Jun-2026 16:05:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_160535926_WEB.html,000000,SAKAR,NOTLISTED,BHARAT SONI,Company Secretary and Compliance Officer,1,Equity,Promoter Immediate Relative,Ayushi S. Shah,,45000,0.20%,21000,"17,955,630.00",Sell,24000,0.11%,01-06-2026,01-06-2026,Market Sale,02-06-2026,,
NRL,NUPUR RECYCLERS LIMITED,Regulation 7 (2),Original,02-Jun-2026 15:34:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_153448318_WEB.html,000000,NRL,NOTLISTED,Shilpa Verma,Company Secretary and Compliance Officer,1,Equity,Promoter,Rajesh Gupta,01941985,25159500,36.42%,140,"8,782.00",Buy,25159640,36.42%,27-05-2026,27-05-2026,Market Purchase,29-05-2026,,
NRL,NUPUR RECYCLERS LIMITED,Regulation 7 (2),Original,02-Jun-2026 15:34:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_153448318_WEB.html,000000,NRL,NOTLISTED,Shilpa Verma,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Shikha Gupta,,137600,0.19%,190,"11,913.00",Buy,137790,0.20%,27-05-2026,27-05-2026,Market Purchase,29-05-2026,,
NAUKRI,Info Edge (India) Limited,Regulation 7 (2),Original,02-Jun-2026 13:54:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_135459085_WEB.html,532777,NAUKRI,NOTLISTED,Jaya Bhatia,Company Secretary and Compliance Officer,1,Equity,Trust,Info Edge Employees Stock Option Plan Trust,,667695,0.10%,45753,"91,506.00",Sell,621942,0.10%,29-05-2026,29-05-2026,ESOP,01-06-2026,,
NAUKRI,Info Edge (India) Limited,Regulation 7 (2),Original,02-Jun-2026 13:54:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_135459085_WEB.html,532777,NAUKRI,NOTLISTED,Jaya Bhatia,Company Secretary and Compliance Officer,2,Equity,Designated Person,Amitendra Singh Antal,,7920,0.00%,1000,"1,003,000.00",Sell,6920,0.00%,29-05-2026,29-05-2026,Market Sale,29-05-2026,,
NAUKRI,Info Edge (India) Limited,Regulation 7 (2),Original,02-Jun-2026 13:54:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_135459085_WEB.html,532777,NAUKRI,NOTLISTED,Jaya Bhatia,Company Secretary and Compliance Officer,3,Equity,Designated Person,Shailesh Chandra,,103760,0.02%,1000,"1,000,150.00",Sell,102760,0.02%,29-05-2026,29-05-2026,Market Sale,01-06-2026,,
NAUKRI,Info Edge (India) Limited,Regulation 7 (2),Original,02-Jun-2026 13:54:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_135459085_WEB.html,532777,NAUKRI,NOTLISTED,Jaya Bhatia,Company Secretary and Compliance Officer,4,Equity,Designated Person,Harvinder Singh,,709,0.00%,709,"705,703.00",Sell,0,0.00%,02-06-2026,02-06-2026,Market Sale,02-06-2026,,
ZYDUSWELL,Zydus Wellness Limited,Regulation 7 (2),Original,02-Jun-2026 12:47:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_124759455_WEB.html,531335,ZYDUSWELL,NOTLISTED,Nandish P. Joshi,Company Secretary and Compliance Officer,1,Equity,Designated Person,Rupa Nitin Parekh,,0,0.00%,4000,"1,990,245.00",Buy,4000,0.00%,01-06-2026,01-06-2026,Market Purchase,02-06-2026,,
AURUM,Aurum PropTech Limited,Regulation 7 (2),Original,02-Jun-2026 10:39:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_103954609_WEB.html,539289,AURUM,NOTLISTED,Pranali Desale,Company Secretary and Compliance Officer,1,Equity,Promoter,Aurum RealEstate Developers Limited,U45400MH2007FLC174767,36453355,47.55%,15000,"2,704,808.00",Buy,36468355,47.57%,01-06-2026,01-06-2026,Market Purchase,01-06-2026,,
HCG,Healthcare Global Enterprises Limited,Regulation 7 (2),Original,02-Jun-2026 00:38:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260602_003855257_WEB.html,539787,HCG,NOTLISTED,Sunu Manuel,Company Secretary and Compliance Officer,1,Equity,Designated Person,Sunu Manuel,,96050,0.06%,4201,"2,781,062.00",Sell,91849,0.06%,29-05-2026,29-05-2026,Invocation of pledge,29-05-2026,,
