Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
BIL,BHARTIYA INTERNATIONAL LIMITED,Regulation 7 (2),Original,14-Sep-2026 14:45:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1877_20260914_144555598_WEB.html,526666,BIL,NOTLISTED,YOGESH KUMAR GAUTAM,,2,Equity,Employee,CHANDAN RASTOGI,,701,0.01%,133,"138,068.00",Buy,834,0.00%,08-09-2026,10-09-2026,Market Purchase,11-09-2026,,
BIL,BHARTIYA INTERNATIONAL LIMITED,Regulation 7 (2),Original,14-Sep-2026 14:45:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1877_20260914_144555598_WEB.html,526666,BIL,NOTLISTED,YOGESH KUMAR GAUTAM,,3,Equity,Employees Immediate Relative,Pratibha Pahwa,,0,0.00%,50,"46,325.00",Buy,50,0.00%,08-09-2026,08-09-2026,Market Purchase,11-09-2026,,
BIL,BHARTIYA INTERNATIONAL LIMITED,Regulation 7 (2),Original,14-Sep-2026 14:45:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1877_20260914_144555598_WEB.html,526666,BIL,NOTLISTED,YOGESH KUMAR GAUTAM,,4,Equity,Employee,Sanjay Jawa,,0,0.00%,50,"53,250.00",Buy,50,0.00%,10-09-2026,10-09-2026,Market Purchase,11-09-2026,,
BIL,BHARTIYA INTERNATIONAL LIMITED,Regulation 7 (2),Original,14-Sep-2026 14:45:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1877_20260914_144555598_WEB.html,526666,BIL,NOTLISTED,YOGESH KUMAR GAUTAM,,5,Equity,Employee,EUGENE ANAND,,442,0.00%,425,"451,163.00",Sell,17,0.00%,10-09-2026,10-09-2026,Market Sale,11-09-2026,,
AVONMORE,AVONMORE CAPITAL & MANAGEMENT SERVICES LIMITED,Regulation 7 (2),Original,14-Sep-2026 11:07:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20397_20260914_110734456_WEB.html,511589,AVONMORE,NOTLISTED,SONAL,,1,Equity,Promoter,INNOVATIVE MONEY MATTERS PRIVATE LIMITED,U74899DL1994PTC057217,95015024,33.67%,130481,"1,826,639.00",Buy,95145505,33.71%,11-09-2026,11-09-2026,Market Purchase,14-09-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,13-Sep-2026 18:37:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260913_183700599_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,,1,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,551727,2.99%,114,"69,007.00",Buy,551841,2.99%,02-09-2026,02-09-2026,Market Purchase,11-09-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,13-Sep-2026 18:37:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260913_183700599_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,,2,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,551841,2.99%,778,"459,694.00",Buy,552619,2.99%,09-09-2026,09-09-2026,Market Purchase,11-09-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,13-Sep-2026 18:37:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260913_183700599_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,,3,Equity,Promoter Group,LEBNITZE REAL ESTATES PVT LTD,U70109WB2012PTC174446,552619,2.99%,1840,"1,088,460.00",Buy,554459,3.00%,10-09-2026,10-09-2026,Market Purchase,11-09-2026,,
TTL,T T LIMITED,Regulation 7 (2),Original,12-Sep-2026 17:41:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260912_174138397_WEB.html,514142,TTL,NOTLISTED,VIMAL JAIN,,1,Equity,Promoter Group,T. T. BRANDS LIMITED,,90458781,35.02%,98101,"655,408.00",Buy,90556882,35.06%,11-09-2026,11-09-2026,Market Purchase,12-09-2026,,
BLBLIMITED,BLB LIMITED,Regulation 7 (2),Original,12-Sep-2026 15:43:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260912_154342483_WEB.html,532290,BLBLIMITED,NOTLISTED,Nishant Garud,,1,Equity,Promoter and Director,Brij Rattan Bagri,00007441,24748366,46.81%,106971,"1,706,187.00",Buy,24855337,47.02%,11-09-2026,11-09-2026,Market Purchase,12-09-2026,,
DIVISLAB,Divi's Laboratories Limited,Regulation 7 (2),Original,12-Sep-2026 12:49:15,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2132_20260912_124915392_WEB.html,532488,DIVISLAB,NOTLISTED,M. Satish Choudhury,,1,Equity,Designated Person,PRASAD Y.T.S.,,47419,0.02%,6234,"58,373,742.00",Sell,41185,0.02%,10-09-2026,11-09-2026,Market Sale,12-09-2026,,
SIKKO,SIKKO INDUSTRIES LIMITED,Regulation 7 (2),Original,12-Sep-2026 11:34:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14901_20260912_113457784_WEB.html,000000,SIKKO,NOTLISTED,JAYANTIBHAI MOHANBHAI KUMBHANI,,1,Equity,Promoter,JAYANTIBHAI MOHANBHAI KUMBHANI,00587807,111466920,25.52%,10320480,2.00,Buy,121787400,27.88%,18-08-2026,18-08-2026,Off Market,12-09-2026,,
ICRA,ICRA Limited,Regulation 7 (3),Original,11-Sep-2026 18:42:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2575_20260911_184202577_WEB.html,532835,ICRA,NOTLISTED,S. Shakeb Rahman,,1,Equity,Connected Person,Adivam Family Trust,,500,0.00%,500,"2,364,422.00",Sell,0,0.00%,09-09-2026,09-09-2026,Market Sale,11-09-2026,,
SILVERTUC,SILVER TOUCH TECHNOLOGIES LIMITED,Regulation 7 (2),Original,11-Sep-2026 18:26:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15598_20260911_182634489_WEB.html,543525,SILVERTUC,NOTLISTED,Rahul Girdharilal Advani,,1,Equity,Promoter and Director,Vipul Haridas Thakkar,00169558,26892760,21.21%,1000,"161,560.00",Buy,26893760,21.21%,09-09-2026,09-09-2026,Market Purchase,11-09-2026,,
ELECTHERM,ELECTROTHERM (INDIA) LIMITED,Regulation 7 (2),Original,11-Sep-2026 17:19:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1496_20260911_171910720_WEB.html,526608,ELECTHERM,NOTLISTED,Fageshkumar R. Soni,,1,Equity,Promoter Group,Bhandari  Rakesh,,427319,3.35%,80000,0.00,Sell,347319,2.73%,10-09-2026,10-09-2026,Gift,10-09-2026,,
SUVIDHAA,SUVIDHAA INFOSERVE LIMITED,Regulation 7 (2),Original,11-Sep-2026 16:51:55,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19313_20260911_165155910_WEB.html,543281,SUVIDHAA,NOTLISTED,BHUMI MISTRY,,1,Equity,Director,Prashant Prahaladray Thakar,03179115,3059762,1.46%,17818,"43,157.00",Sell,3041944,1.45%,10-09-2026,10-09-2026,Market Sale,10-09-2026,,
DMART,AVENUE SUPERMARTS LIMITED,Regulation 7 (2),Original,11-Sep-2026 16:05:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14711_20260911_160510433_WEB.html,540376,DMART,NOTLISTED,ASHU GUPTA,,1,Equity,Designated Person,Sudhakar Tiwari,,6200,0.00%,410,"1,508,800.00",Sell,5790,0.00%,11-09-2026,11-09-2026,Market Sale,11-09-2026,,
RSL,RAJPUTANA STAINLESS LIMITED,Regulation 7 (2),Original,11-Sep-2026 14:05:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25166_20260911_140510470_WEB.html,544731,RSL,NOTLISTED,RICHA SANJEEV PRASHAR,,1,Equity,Promoter,YASHKUMAR SHANKARLAL MEHTA,,50000,0.06%,30000,"5,727,877.00",Buy,80000,0.10%,09-09-2026,10-09-2026,Market Purchase,11-09-2026,,
UTLSOLAR,Fujiyama Power Systems Limited,Regulation 7 (2),Original,11-Sep-2026 12:21:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25131_20260911_122122375_WEB.html,544613,UTLSOLAR,NOTLISTED,Mayuri Gupta,,1,Equity,Designated Person,Sunny,,15070,0.00%,6000,"2,658,000.00",Sell,9070,0.00%,09-09-2026,09-09-2026,Market Sale,10-09-2026,,
VISAKAIND,Visaka Industries Limited,Regulation 7 (2),Original,11-Sep-2026 11:37:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260911_113750533_WEB.html,509055,VISAKAIND,NOTLISTED,Ramakanth Kunapuli,,1,Equity,Promoter Group,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,U45100TG1989PTC010383,4321254,5.00%,7500,"691,743.00",Buy,4328754,5.01%,10-09-2026,10-09-2026,Market Purchase,11-09-2026,,
KARURVYSYA,KARUR VYSYA BANK LIMITED,Regulation 7 (2),Original,10-Sep-2026 20:46:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_539_20260910_204652313_WEB.html,590003,KARURVYSYA,NOTLISTED,Srinivasarao M,,1,Equity,Promoter Group,M K Srinivasan,,594703,0.06%,60490,0.00,Pledge Revoke,594703,0.06%,05-09-2026,05-09-2026,Pledge Release,10-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,10-Sep-2026 19:58:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260910_195834369_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,1,Equity,Trust,JSW Energy Employees Welfare Trust,,511992,0.04%,1340,"721,966.00",Sell,510652,0.04%,04-09-2026,04-09-2026,Market Sale,08-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,10-Sep-2026 19:58:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260910_195834369_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,2,Equity,Trust,JSW Energy Employees Welfare Trust,,510652,0.04%,1766,"939,963.00",Sell,508886,0.04%,07-09-2026,07-09-2026,Market Sale,08-09-2026,,
JSWENERGY,JSW Energy Limited,Regulation 7 (2),Original,10-Sep-2026 19:58:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3013_20260910_195834369_WEB.html,533148,JSWENERGY,NOTLISTED,Ms. Monica Chopra,,3,Equity,Trust,JSW Energy Employees Welfare Trust,,508886,0.04%,1413,"739,156.00",Sell,507473,0.04%,08-09-2026,08-09-2026,Market Sale,09-09-2026,,
QUESS,Quess Corp Limited,Regulation 7 (2),Original,10-Sep-2026 18:21:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14019_20260910_182127126_WEB.html,539978,QUESS,NOTLISTED,Kundan K Lal,,1,Equity,Designated Person,Quess Corp Limited Employees Welfare Trust,,1712468,1.15%,5391,"1,799,019.00",Buy,1717859,1.15%,08-09-2026,08-09-2026,Market Purchase,09-09-2026,,
QUESS,Quess Corp Limited,Regulation 7 (2),Original,10-Sep-2026 18:21:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14019_20260910_182127126_WEB.html,539978,QUESS,NOTLISTED,Kundan K Lal,,2,Equity,Designated Person,Quess Corp Limited Employees Welfare Trust,,1717859,1.15%,1000,"345,000.00",Buy,1718859,1.15%,09-09-2026,09-09-2026,Market Purchase,09-09-2026,,
QUESS,Quess Corp Limited,Regulation 7 (2),Original,10-Sep-2026 18:21:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14019_20260910_182127126_WEB.html,539978,QUESS,NOTLISTED,Kundan K Lal,,3,Equity,Designated Person,Quess Corp Limited Employees Welfare Trust,,1718859,1.15%,11007,"3,851,947.00",Buy,1729866,1.16%,10-09-2026,10-09-2026,Market Purchase,10-09-2026,,
TTL,T T LIMITED,Regulation 7 (2),Original,10-Sep-2026 17:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260910_173658324_WEB.html,514142,TTL,NOTLISTED,VIMAL JAIN,,1,Equity,Promoter Group,T. T. BRANDS LIMITED,,90235817,34.93%,222964,"1,512,954.00",Buy,90458781,35.02%,09-09-2026,10-09-2026,Market Purchase,10-09-2026,,
SRHHYPOLTD,Sree Rayalaseema Hi-Strength Hypo Limited,Regulation 7 (2),Original,10-Sep-2026 16:50:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2588_20260910_165024316_WEB.html,532842,SRHHYPOLTD,NOTLISTED,V Surekha,,1,Equity,Promoter Group,TGV IndustriesPrivate Limited,U28999AP2020PTC113982,30507,0.18%,2573,"1,371,806.00",Buy,33080,0.19%,09-09-2026,09-09-2026,Market Purchase,10-09-2026,,
SAKAR,SAKAR HEALTHCARE LIMITED,Regulation 7 (2),Original,10-Sep-2026 16:27:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14283_20260910_162726222_WEB.html,000000,SAKAR,NOTLISTED,BHARAT SONI,,1,Equity,Promoter,Aarsh S. Shah,05294294,1251475,5.62%,5100,"5,124,852.00",Sell,1246375,5.60%,03-09-2026,03-09-2026,Market Sale,05-09-2026,,
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Regulation 7 (2),Original,10-Sep-2026 16:11:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25008_20260910_161156425_WEB.html,544484,BLUESTONE,NOTLISTED,GAURAV SINGH KUSHWAHA,,1,Equity,Designated Person,Jayesh Saraf,,353,0.00%,353,"307,251.00",Sell,0,0.00%,07-09-2026,07-09-2026,Market Sale,09-09-2026,,
INDORAMA,INDO RAMA SYNTHETICS (INDIA) LIMITED,Regulation 7 (2),Original,10-Sep-2026 14:54:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2141_20260910_145448458_WEB.html,500207,INDORAMA,NOTLISTED,ASHOK YADAV,,1,Equity,Promoter,URMILA LOHIA,,54209930,20.76%,217137,"16,096,417.00",Buy,54427067,20.84%,08-09-2026,08-09-2026,Market Purchase,09-09-2026,,
INDORAMA,INDO RAMA SYNTHETICS (INDIA) LIMITED,Regulation 7 (2),Original,10-Sep-2026 14:54:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2141_20260910_145448458_WEB.html,500207,INDORAMA,NOTLISTED,ASHOK YADAV,,2,Equity,Promoter,URMILA LOHIA,,54427067,20.84%,197659,"15,297,171.00",Buy,54624726,20.92%,09-09-2026,09-09-2026,Market Purchase,09-09-2026,,
AFFLE,Affle 3i Limited,Regulation 7 (2),Original,10-Sep-2026 13:27:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17565_20260910_132710530_WEB.html,542752,AFFLE,NOTLISTED,Parmita Choudhury,,1,Equity,Trust,Affle (India) Limited Employees Welfare Trust,,228018,0.16%,231,"368,286.00",Sell,227787,0.16%,08-09-2026,08-09-2026,ESOP,08-09-2026,,
AFFLE,Affle 3i Limited,Regulation 7 (2),Original,10-Sep-2026 13:27:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17565_20260910_132710530_WEB.html,542752,AFFLE,NOTLISTED,Parmita Choudhury,,2,Equity,Trust,Affle (India) Limited Employees Welfare Trust,,227787,0.16%,1060,"1,677,582.00",Sell,226727,0.16%,09-09-2026,09-09-2026,ESOP,09-09-2026,,
SHIVATEX,SHIVA TEXYARN LIMITED,Regulation 7 (2),Original,10-Sep-2026 11:17:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15657_20260910_111700677_WEB.html,511108,SHIVATEX,NOTLISTED,R SRINIVASAN,,1,Equity,Promoter,VEDANAYAGAM HOSPITAL PRIVATE LIMITED,U85110TZ1985PTC001577,8560466,66.04%,150000,1.00,Sell,8410466,64.88%,09-09-2026,09-09-2026,Inter-se-Transfer,09-09-2026,,
SUVIDHAA,SUVIDHAA INFOSERVE LIMITED,Regulation 7 (2),Original,09-Sep-2026 23:34:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19313_20260909_233427895_WEB.html,543281,SUVIDHAA,NOTLISTED,BHUMI MISTRY,,1,Equity,Director,Prashant Prahaladray Thakar,03179115,3298857,1.57%,68498,"141,105.00",Sell,3230359,1.54%,04-09-2026,04-09-2026,Market Sale,04-09-2026,,
NILASPACES,NILA SPACES LIMITED,Regulation 7 (2),Original,09-Sep-2026 23:12:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17088_20260909_231242527_WEB.html,542231,NILASPACES,NOTLISTED,GOPI DAVE,,1,Equity,Promoter,Kiran B Vadodaria,,26680065,6.77%,640368,"7,933,893.00",Sell,26039697,6.61%,07-09-2026,09-09-2026,Market Sale,09-09-2026,,
INDOCO,INDOCO REMEDIES LIMITED,Regulation 7 (2),Original,09-Sep-2026 19:34:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2257_20260909_193446173_WEB.html,532612,INDOCO,NOTLISTED,SUNDEEP V BAMBOLKAR,,1,Equity,Promoter and Director,ADITI M. PANANDIKAR,00179113,2924158,3.17%,4970,"1,171,217.00",Buy,2929128,3.17%,08-09-2026,09-09-2026,Market Purchase,09-09-2026,,
INDOCO,INDOCO REMEDIES LIMITED,Regulation 7 (2),Original,09-Sep-2026 19:34:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2257_20260909_193446173_WEB.html,532612,INDOCO,NOTLISTED,SUNDEEP V BAMBOLKAR,,2,Equity,Promoter,MADHURA SURESH KARE,,2486513,2.69%,4900,"1,154,877.00",Buy,2491413,2.70%,08-09-2026,09-09-2026,Market Purchase,09-09-2026,,
INDOCO,INDOCO REMEDIES LIMITED,Regulation 7 (2),Original,09-Sep-2026 19:34:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2257_20260909_193446173_WEB.html,532612,INDOCO,NOTLISTED,SUNDEEP V BAMBOLKAR,,3,Equity,Promoter and Director,SURESH G KARE,00179220,1292941,1.40%,14534,"3,456,945.00",Buy,1307475,1.42%,08-09-2026,09-09-2026,Market Purchase,09-09-2026,,
INDOCO,INDOCO REMEDIES LIMITED,Regulation 7 (2),Original,09-Sep-2026 19:34:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2257_20260909_193446173_WEB.html,532612,INDOCO,NOTLISTED,SUNDEEP V BAMBOLKAR,,4,Equity,Promoter,ARUNA SURESH KARE,,0,0.00%,14526,"3,461,566.00",Buy,14526,0.02%,08-09-2026,09-09-2026,Market Purchase,09-09-2026,,
JSL,JINDAL STAINLESS LIMITED,Regulation 7 (2),Original,09-Sep-2026 18:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2156_20260909_181756612_WEB.html,532508,JSL,NOTLISTED,NAVNEET RAGHUVANSHI,,1,Equity,Promoter Group,JSL OVERSEAS HOLDING LIMITED,,141181572,17.12%,641817,"474,522,751.00",Buy,141823389,17.20%,03-09-2026,04-09-2026,Market Purchase,07-09-2026,,
JSL,JINDAL STAINLESS LIMITED,Regulation 7 (2),Original,09-Sep-2026 17:50:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2156_20260909_175015930_WEB.html,532508,JSL,NOTLISTED,NAVNEET RAGHUVANSHI,,1,Equity,Promoter Group,JSL OVERSEAS HOLDING LIMITED,,141181572,17.12%,641817,"474,522,751.00",Buy,141823389,17.20%,03-09-2026,04-09-2026,Market Purchase,07-09-2026,,
NAVA,NAVA LIMITED,Regulation 7 (2),Original,09-Sep-2026 17:35:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1264_20260909_173520715_WEB.html,513023,NAVA,NOTLISTED,VSN Raju,,1,Equity,Promoter Group,AV Dwellings Private Limited,U45200TG2005PTC047891,4920000,1.74%,5000,"2,780,886.00",Buy,4925000,1.74%,07-09-2026,07-09-2026,Market Purchase,08-09-2026,,
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Regulation 7 (2),Original,09-Sep-2026 17:09:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25008_20260909_170900445_WEB.html,544484,BLUESTONE,NOTLISTED,GAURAV SINGH KUSHWAHA,,1,Equity,KMP,Rumit Dugar,,118576,0.08%,46490,0.00,Pledge,118576,0.08%,08-09-2026,08-09-2026,Off Market,09-09-2026,,
ALPINETEX,ALPINE TEXWORLD LIMITED,Regulation 7 (2),Original,09-Sep-2026 16:37:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27009_20260909_163750152_WEB.html,544825,ALPINETEX,NOTLISTED,SANDEEP SANTKUMAR AGRAWAL,,1,Equity,Promoter and Director,Sumit Champalal Agarwal,00356863,16396992,47.87%,57500,56.00,Buy,16454492,43.02%,07-09-2026,07-09-2026,Market Purchase,08-09-2026,,
PRAKASHSTL,PRAKASH STEELAGE LIMITED,Regulation 7 (2),Original,09-Sep-2026 16:30:33,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3459_20260909_163033157_WEB.html,533239,PRAKASHSTL,NOTLISTED,Dheliben Mafatlal Seth,,1,Equity,Promoter Group,Dheliben Mafatlal Seth,,500000,0.29%,9625000,0.00,Buy,10125000,5.79%,08-09-2026,08-09-2026,Gift,08-09-2026,,
DMART,AVENUE SUPERMARTS LIMITED,Regulation 7 (2),Original,09-Sep-2026 16:24:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14711_20260909_162450302_WEB.html,540376,DMART,NOTLISTED,ASHU GUPTA,,1,Equity,Designated Person,Arvind Ayachit,,10030,0.00%,180,"685,100.00",Sell,9850,0.00%,03-09-2026,03-09-2026,Market Sale,07-09-2026,,
ORIENTCER,ORIENT CERATECH LIMITED,Regulation 7 (2),Original,09-Sep-2026 12:52:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2342_20260909_125234389_WEB.html,504879,ORIENTCER,NOTLISTED,Krupad Upadhyay,,1,Equity,Designated Person,KETAN SHRIMANKAR,00452468,27840,0.02%,1600,"70,676.00",Buy,29440,0.02%,08-09-2026,08-09-2026,Market Purchase,08-09-2026,,
ORIENTCER,ORIENT CERATECH LIMITED,Regulation 7 (2),Original,09-Sep-2026 12:52:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2342_20260909_125234389_WEB.html,504879,ORIENTCER,NOTLISTED,Krupad Upadhyay,,2,Equity,Designated Person,KETAN SHRIMANKAR,00452468,29440,0.02%,600,"26,504.00",Buy,30040,0.03%,08-09-2026,08-09-2026,Market Purchase,08-09-2026,,
BLBLIMITED,BLB LIMITED,Regulation 7 (2),Original,09-Sep-2026 11:36:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260909_113601009_WEB.html,532290,BLBLIMITED,NOTLISTED,Nishant Garud,,1,Equity,Promoter and Director,Brij Rattan Bagri,00007441,24637483,46.60%,20380,"342,792.00",Buy,24657863,46.64%,08-09-2026,08-09-2026,Market Purchase,09-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,09-Sep-2026 09:49:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260909_094948499_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,1,Equity,Designated Person,Melagiriyappa Giriyappa,,1199000,0.25%,30000,"28,678,800.00",Sell,1169000,0.24%,04-09-2026,04-09-2026,Market Sale,07-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,09-Sep-2026 09:49:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260909_094948499_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,2,Equity,Designated Person,Jayaram M N,,4000,0.00%,4000,"3,900,000.00",Sell,0,0.00%,04-09-2026,04-09-2026,Market Sale,07-09-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,09-Sep-2026 09:49:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260909_094948499_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,3,Equity,Designated Person,Sreenivasulu Suri,,1260000,0.26%,10000,"9,700,000.00",Sell,1250000,0.26%,08-09-2026,08-09-2026,Market Sale,09-09-2026,,
DBREALTY,Valor Estate Limited,Regulation 7 (2),Original,08-Sep-2026 19:42:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3072_20260908_194252570_WEB.html,533160,DBREALTY,NOTLISTED,Jignesh Shah,,1,Equity,Promoter Group,Shravan Kumar Bali,,1001209,0.18%,1001209,0.00,Sell,0,0.00%,04-09-2026,04-09-2026,Inter-se-Transfer,07-09-2026,,
DBREALTY,Valor Estate Limited,Regulation 7 (2),Original,08-Sep-2026 19:42:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3072_20260908_194252570_WEB.html,533160,DBREALTY,NOTLISTED,Jignesh Shah,,2,Equity,Promoter Group,Shruti Ahuja,,225000,0.04%,1001209,0.00,Buy,1226209,0.23%,04-09-2026,04-09-2026,Inter-se-Transfer,07-09-2026,,
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,Regulation 7 (2),Original,08-Sep-2026 18:13:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1672_20260908_181327827_WEB.html,515030,ASAHIINDIA,NOTLISTED,GOPAL GANATRA,,1,Equity,Promoter Group,Shalinee Gurtu,,0,0.00%,75000,"67,485,000.00",Buy,75000,0.03%,13-08-2026,13-08-2026,Inheritance,07-09-2026,,
ASAHIINDIA,ASAHI INDIA GLASS LIMITED,Regulation 7 (2),Original,08-Sep-2026 18:13:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1672_20260908_181327827_WEB.html,515030,ASAHIINDIA,NOTLISTED,GOPAL GANATRA,,2,Equity,Promoter Group,Sangeeta Kaul,,0,0.00%,75000,"67,485,000.00",Buy,75000,0.03%,13-08-2026,13-08-2026,Inheritance,07-09-2026,,
VALIANTORG,Valiant Organics Limited,Regulation 7 (2),Original,08-Sep-2026 16:39:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18775_20260908_163908353_WEB.html,540145,VALIANTORG,NOTLISTED,Kaustubh Kulkarni,,1,Equity,Designated Person,Siddharth Dinesh Shah HUF,,3000,0.01%,1000,"327,350.00",Buy,4000,0.01%,07-09-2026,07-09-2026,Market Purchase,07-09-2026,,
SIGIND,Signet Industries Limited,Regulation 7 (2),Original,08-Sep-2026 15:52:21,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16593_20260908_155221662_WEB.html,512131,SIGIND,NOTLISTED,Preeti Singh,,1,Equity,Promoter and Director,Mukesh Sangla,00189676,1317754,4.48%,10880,"770,287.00",Buy,1328634,4.51%,04-09-2026,04-09-2026,Market Purchase,08-09-2026,,
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,Regulation 7 (2),Original,08-Sep-2026 14:11:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260908_141126695_WEB.html,507785,TAINWALCHM,NOTLISTED,Divya Saboo,,1,Equity,Promoter Group,PERIWINKLE FASHIONS PRIVATE LIMITED,U74994MH2004PTC144846,47625,0.51%,1168,"248,707.00",Buy,48793,0.52%,04-09-2026,07-09-2026,Market Purchase,08-09-2026,,
