Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
CENTUM,CENTUM ELECTRONICS LIMITED,Regulation 7 (2),Original,26-Aug-2026 18:49:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2659_20260826_184918722_WEB.html,517544,CENTUM,NOTLISTED,INDU H S,,1,Equity,Designated Person,Bhoopendra Kumar Singh,,4183,0.03%,1702,"5,791,000.00",Sell,2481,0.02%,20-08-2026,20-08-2026,Market Sale,24-08-2026,,
CENTUM,CENTUM ELECTRONICS LIMITED,Regulation 7 (2),Original,26-Aug-2026 18:49:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2659_20260826_184918722_WEB.html,517544,CENTUM,NOTLISTED,INDU H S,,2,Equity,Designated Person,Bhoopendra Kumar Singh,,2481,0.02%,520,"1,821,000.00",Sell,1961,0.01%,21-08-2026,21-08-2026,Market Sale,25-08-2026,,
CENTUM,CENTUM ELECTRONICS LIMITED,Regulation 7 (2),Original,26-Aug-2026 18:49:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2659_20260826_184918722_WEB.html,517544,CENTUM,NOTLISTED,INDU H S,,3,Equity,Designated Person,R Rama Prasad,,2,0.00%,1000,"3,795,750.00",Buy,1002,0.01%,26-08-2026,26-08-2026,ESOP,26-08-2026,,
CENTUM,CENTUM ELECTRONICS LIMITED,Regulation 7 (2),Original,26-Aug-2026 18:49:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2659_20260826_184918722_WEB.html,517544,CENTUM,NOTLISTED,INDU H S,,4,Equity,Designated Person,Arun Mahadev Sonar,,0,0.00%,2000,"7,591,500.00",Buy,2000,0.01%,26-08-2026,26-08-2026,ESOP,26-08-2026,,
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LIMITED,Regulation 7 (2),Original,26-Aug-2026 17:40:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_417_20260826_174044314_WEB.html,508869,APOLLOHOSP,NOTLISTED,SM KRISHNAN,,1,Equity,Promoter,K VISHWESHWAR REDDY,00465129,1577350,1.10%,200000,"1,777,800,000.00",Pledge,1577350,1.10%,25-08-2026,25-08-2026,Pledge Creation,26-08-2026,,
SHREYANIND,SHREYANS INDUSTRIES LIMITED,Regulation 7 (2),Original,26-Aug-2026 16:59:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_399_20260826_165932779_WEB.html,516016,SHREYANIND,NOTLISTED,PARMINDER SINGH,,1,Equity,Promoter and Director,VISHAL OSWAL,00002678,15000,0.11%,13950,"1,739,242.00",Sell,1050,0.01%,19-08-2026,24-08-2026,Market Sale,25-08-2026,,
HCLTECH,HCL Technologies Limited,Regulation 7 (2),Original,26-Aug-2026 16:27:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1828_20260826_162711122_WEB.html,532281,HCLTECH,NOTLISED,Manish Anand,,1,Equity,Designated Person,Ramadhyani Rendu Chintala,,2385,0.00%,425,"584,673.00",Buy,2810,0.00%,04-08-2026,04-08-2026,ESOS,25-08-2026,,
HCLTECH,HCL Technologies Limited,Regulation 7 (2),Original,26-Aug-2026 16:27:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1828_20260826_162711122_WEB.html,532281,HCLTECH,NOTLISED,Manish Anand,,2,Equity,Designated Person,Ramadhyani Rendu Chintala,,2810,0.00%,828,"1,092,877.00",Buy,3638,0.00%,21-08-2026,21-08-2026,ESOS,25-08-2026,,
HCLTECH,HCL Technologies Limited,Regulation 7 (2),Original,26-Aug-2026 16:27:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1828_20260826_162711122_WEB.html,532281,HCLTECH,NOTLISED,Manish Anand,,3,Equity,Designated Person,Rahul Singh,,152267,0.01%,10027,"13,234,637.00",Buy,162294,0.01%,21-08-2026,21-08-2026,ESOS,25-08-2026,,
HCLTECH,HCL Technologies Limited,Regulation 7 (2),Original,26-Aug-2026 16:27:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1828_20260826_162711122_WEB.html,532281,HCLTECH,NOTLISED,Manish Anand,,4,Equity,Designated Person,HCL Technologies Stock Options Trust,,7713906,0.28%,15634,"20,635,317.00",Sell,7698272,0.28%,21-08-2026,21-08-2026,ESOS,25-08-2026,,
BLBLIMITED,BLB LIMITED,Regulation 7 (2),Original,26-Aug-2026 15:25:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1893_20260826_152536610_WEB.html,532290,BLBLIMITED,NOTLISTED,Nishant Garud,,1,Equity,Promoter and Director,Brij Rattan Bagri,00007441,24195548,45.77%,244352,"3,914,519.00",Buy,24439900,46.23%,25-08-2026,25-08-2026,Market Purchase,26-08-2026,,
GFLLIMITED,GFL LIMITED,Regulation 7 (2),Original,26-Aug-2026 13:44:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_198_20260826_134406863_WEB.html,500173,GFLLIMITED,NA,Lakhan Laxmi Rajam Shamala,,1,Equity,Promoter and Director,Siddharth Jain,00030202,14807953,13.48%,32955000,0.00,Buy,47762953,43.48%,24-08-2026,24-08-2026,Gift,25-08-2026,,
GFLLIMITED,GFL LIMITED,Regulation 7 (2),Original,26-Aug-2026 13:44:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_198_20260826_134406863_WEB.html,500173,GFLLIMITED,NA,Lakhan Laxmi Rajam Shamala,,2,Equity,Promoter and Director,Pavan Kumar Jain,00030098,46308012,42.16%,32955000,0.00,Sell,13353012,12.16%,24-08-2026,24-08-2026,Gift,25-08-2026,,
SANGAMIND,SANGAM (INDIA) LIMITED,Regulation 7 (2),Original,26-Aug-2026 12:20:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1381_20260826_122001022_WEB.html,514234,SANGAMIND,NOTLISTED,ARJUN AGAL,,1,Equity,Trust,Sangam (India) Limited Employees Welfare Trust,,911293,1.81%,600,"239,682.00",Sell,910693,1.81%,20-08-2026,24-08-2026,ESOP,24-08-2026,,
SANGAMIND,SANGAM (INDIA) LIMITED,Regulation 7 (2),Original,26-Aug-2026 12:20:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1381_20260826_122001022_WEB.html,514234,SANGAMIND,NOTLISTED,ARJUN AGAL,,2,Equity,Trust,Sangam (India) Limited Employees Welfare Trust,,910693,1.81%,1050,"319,866.00",Sell,909643,1.81%,24-08-2026,24-08-2026,ESOP,25-08-2026,,
SANGAMIND,SANGAM (INDIA) LIMITED,Regulation 7 (2),Original,26-Aug-2026 12:20:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1381_20260826_122001022_WEB.html,514234,SANGAMIND,NOTLISTED,ARJUN AGAL,,3,Equity,Trust,Sangam (India) Limited Employees Welfare Trust,,909643,1.81%,4875,"1,432,933.00",Sell,904768,1.80%,25-08-2026,25-08-2026,ESOP,25-08-2026,,
CHEMBONDCH,CHEMBOND CHEMICALS LIMITED,Regulation 7 (2),Original,26-Aug-2026 10:06:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26029_20260826_100610592_WEB.html,544450,CHEMBONDCH,NOTLISTED,KIRAN MUKADAM,,1,Equity,Promoter and Director,NIRMAL V SHAH,00083853,7006413,26.05%,15000,"4,065,000.00",Buy,7021413,26.11%,25-08-2026,25-08-2026,Market Purchase,25-08-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,25-Aug-2026 19:23:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260825_192303756_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,,1,Equity,Employee,Sanjay Renapurkar,,6000,0.00%,4000,"7,010,001.00",Sell,2000,0.00%,19-08-2026,19-08-2026,Market Sale,21-08-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,25-Aug-2026 19:23:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260825_192303756_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,,2,Equity,Employee,Sanjay Renapurkar,,2000,0.00%,2000,"3,581,087.00",Sell,0,0.00%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
LANDMARK,Landmark Cars Limited,Regulation 7 (2),Original,25-Aug-2026 19:04:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20392_20260825_190408697_WEB.html,543714,LANDMARK,NOTLISTED,Amol Arvind Raje,,1,Equity,Designated Person,Harshal Manojkumar Desai,08958940,50975,0.12%,7225,"3,697,611.00",Sell,43750,0.11%,18-08-2026,18-08-2026,Market Sale,25-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,1,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4184593,0.17%,30591,"39,157,927.00",Sell,4154002,0.16%,19-08-2026,19-08-2026,Market Sale,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,2,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4154002,0.17%,2738,"3,504,640.00",Sell,4151264,0.17%,19-08-2026,19-08-2026,Market Sale,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,3,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4151264,0.17%,15984,"15,984.00",Sell,4135280,0.17%,19-08-2026,19-08-2026,Off Market,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,4,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4135280,0.17%,23610,"30,457,845.00",Sell,4111670,0.17%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,5,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4111670,0.17%,3415,"4,405,350.00",Sell,4108255,0.17%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,6,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4108255,0.17%,54258,"54,258.00",Sell,4053997,0.17%,20-08-2026,20-08-2026,Off Market,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,7,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4053997,0.17%,13461,"17,310,862.00",Sell,4040536,0.17%,21-08-2026,21-08-2026,Market Sale,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,8,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4040536,0.17%,1414,"1,818,404.00",Sell,4039122,0.17%,21-08-2026,21-08-2026,Market Sale,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,9,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4039122,0.17%,29322,"29,322.00",Sell,4009800,0.16%,21-08-2026,21-08-2026,Off Market,21-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,10,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,4009800,0.16%,36596,"47,952,699.00",Sell,3973204,0.16%,24-08-2026,24-08-2026,Market Sale,25-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,11,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,3973204,0.16%,5013,"6,570,048.00",Sell,3968191,0.16%,24-08-2026,24-08-2026,Market Sale,25-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,12,Equity,Other,JSW Steel Employees Welfare Trust -  OPJ ESOP Plan 2021 A/c,Z99999ZZ9999ZZZ999999,3968191,0.16%,1976,"1,976.00",Sell,3966215,0.16%,24-08-2026,24-08-2026,Off Market,25-08-2026,,
JSWSTEEL,JSW STEEL LIMITED,Regulation 7 (2),Original,25-Aug-2026 18:11:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2266_20260825_181102407_WEB.html,500228,JSWSTEEL,NA,SWAYAM SAURABH,,13,Equity,Other,JSW Steel Employees Welfare Trust -  JSWSL OPJ Samruddhi  Plan 2021 A/c,Z99999ZZ9999ZZZ999999,3966215,0.16%,21159,"21,159.00",Sell,3945056,0.16%,24-08-2026,24-08-2026,Off Market,25-08-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,25-Aug-2026 17:36:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21894_20260825_173638374_WEB.html,543974,VPRPL,NOTLISTED,VISHNU PRAKASH PUNGLIA,,1,Equity,Promoter and Director,Vishnu Prakash Punglia,02162019,7266000,5.83%,2553491,"83,805,575.00",Pledge Revoke,9819491,7.88%,21-08-2026,21-08-2026,Revocation of Pledge,25-08-2026,,
WSTCSTPAPR,WEST COAST PAPER MILLS LIMITED,Regulation 7 (2),Original,25-Aug-2026 16:48:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_991_20260825_164812028_WEB.html,500444,WSTCSTPAPR,NOTLISTED,BRAJMOHAN PRASAD,,1,Equity,Directors Immediate Relative,PRITI KACHOLIA,,0,0.00%,2000,"1,234,600.00",Buy,2000,0.00%,24-08-2026,24-08-2026,Market Purchase,25-08-2026,,
PATINTLOG,Patel Integrated Logistics Limited,Regulation 7 (2),Original,25-Aug-2026 16:12:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2705_20260825_161210887_WEB.html,526381,PATINTLOG,NA,Avinash Paul Raj,,1,Equity,Promoter,Asgar Shakoor Patel,,5211704,8.12%,300000,"4,116,295.00",Sell,4911704,7.65%,14-08-2026,21-08-2026,Inter-se-Transfer,24-08-2026,,
PATINTLOG,Patel Integrated Logistics Limited,Regulation 7 (2),Original,25-Aug-2026 16:12:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2705_20260825_161210887_WEB.html,526381,PATINTLOG,NA,Avinash Paul Raj,,2,Equity,Promoter Group,ARHAAN NUMAIRE FAMILY BENEFICIARIES TRUST,,1667986,2.60%,300000,"4,116,295.00",Buy,1967986,3.07%,14-08-2026,21-08-2026,Inter-se-Transfer,24-08-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,25-Aug-2026 15:54:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260825_155420346_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,1,Equity,Designated Person,Ashwin Gopinath,,1372,0.00%,23627,"9,292,133.00",Buy,24999,0.00%,21-08-2026,21-08-2026,ESOP,25-08-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,25-Aug-2026 15:54:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260825_155420346_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,2,Equity,Designated Person,Chandrasekhar Chityala,,0,0.00%,10655,"3,603,800.00",Buy,10655,0.00%,21-08-2026,21-08-2026,ESOP,24-08-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,25-Aug-2026 15:54:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260825_155420346_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,3,Equity,Designated Person,Mohit Shetty,,0,0.00%,11000,"4,099,810.00",Buy,11000,0.00%,21-08-2026,21-08-2026,ESOP,21-08-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,25-Aug-2026 15:54:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260825_155420346_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,4,Equity,Designated Person,Pranay Sinha,,1000,0.00%,1415,"707,160.00",Buy,2415,0.00%,21-08-2026,21-08-2026,ESOP,24-08-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,25-Aug-2026 15:54:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260825_155420346_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,5,Equity,Designated Person,V Ram Mohan Kshirasagar,,0,0.00%,81,810.00,Buy,81,0.00%,21-08-2026,21-08-2026,ESOP,24-08-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,25-Aug-2026 15:54:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260825_155420346_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,6,Equity,Designated Person,Sunil Sharma,,0,0.00%,10316,"4,122,313.00",Buy,10316,0.00%,21-08-2026,21-08-2026,ESOP,21-08-2026,,
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,Regulation 7 (2),Original,25-Aug-2026 14:43:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260825_144356651_WEB.html,533158,THANGAMAYL,NOTLISTED,CS K NARAYANAN,,1,Equity,Promoter,NARAYANAN BALUSAMY KUMAR,01511576,5453497,17.55%,2675,"14,921,891.00",Buy,5456172,17.55%,24-08-2026,24-08-2026,Market Purchase,25-08-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,25-Aug-2026 12:44:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260825_124438392_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,1,Equity,Designated Person,Umamaheswara Varma Gudur,,1289000,0.27%,40000,"35,880,000.00",Sell,1249000,0.26%,24-08-2026,24-08-2026,Market Sale,24-08-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,25-Aug-2026 12:44:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260825_124438392_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,2,Equity,Designated Person,Umamaheswara Varma Gudur,,1249000,0.26%,5426,"4,870,378.00",Sell,1243574,0.26%,24-08-2026,24-08-2026,Market Sale,25-08-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,25-Aug-2026 12:44:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260825_124438392_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,3,Equity,Designated Person,Manoj Rajmal Kabre,,807000,0.17%,15000,"13,650,000.00",Sell,792000,0.16%,24-08-2026,24-08-2026,Market Sale,24-08-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,25-Aug-2026 12:44:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260825_124438392_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,4,Equity,Designated Person,Jagadish Govindrao Holla,,2000000,0.41%,168254,"151,837,457.00",Sell,1831746,0.38%,24-08-2026,24-08-2026,Market Sale,25-08-2026,,
KDDL,KDDL LIMITED,Regulation 7 (2),Original,25-Aug-2026 10:36:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13614_20260825_103648588_WEB.html,532054,KDDL,NOTLISTED,Brahm Prakash Kumar,,1,Equity,Promoter Group,PRANAV SHANKAR SABOO,,764511,6.22%,246000,"898,100,017.00",Sell,518511,4.22%,21-08-2026,21-08-2026,Market Sale,24-08-2026,,
ZYDUSWELL,ZYDUS WELLNESS LIMITED,Regulation 7 (2),Original,24-Aug-2026 21:53:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2952_20260824_215350235_WEB.html,531335,ZYDUSWELL,NOTLISTED,Nandish P. Joshi,,1,Equity,Promoter Group,Prashant Babubhai Patel,,0,0.00%,27250,0.00,Buy,27250,0.00%,19-08-2026,19-08-2026,Off Market,21-08-2026,,
KRISHANA,Krishana Phoschem Limited,Regulation 7 (2),Original,24-Aug-2026 19:40:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14570_20260824_194020760_WEB.html,000000,KRISHANA,NOTLISTED,Anil Sharma,,1,Equity,Directors Immediate Relative,Ekta Jain,,1474765,0.48%,460000,"89,378,000.00",Buy,1934765,0.63%,19-08-2026,19-08-2026,Gift,20-08-2026,,
KRISHANA,Krishana Phoschem Limited,Regulation 7 (2),Original,24-Aug-2026 19:40:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14570_20260824_194020760_WEB.html,000000,KRISHANA,NOTLISTED,Anil Sharma,,2,Equity,Directors Immediate Relative,SHANTI LAL KANTHER,,1270000,0.41%,460000,"89,378,000.00",Sell,810000,0.26%,19-08-2026,19-08-2026,Gift,20-08-2026,,
ECLERX,eClerx Services Ltd,Regulation 7 (2),Original,24-Aug-2026 18:34:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2698_20260824_183448692_WEB.html,532927,ECLERX,NOTLISTED,Pratik Bhanushali,,1,Equity,Trust,Eclerx Employee Welfare,,2128546,2.26%,12000,"21,779,972.00",Buy,2140546,2.28%,21-08-2026,21-08-2026,Market Purchase,21-08-2026,,
LIBAS,Libas Consumer Products Limited,Regulation 7 (2),Original,24-Aug-2026 17:56:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14456_20260824_175631786_WEB.html,000000,LIBAS,NOTLISTED,Aman Ganji,,1,Equity,Promoter and Director,Riyaz Ganji,02236203,4402562,16.71%,36204,"362,755.00",Buy,4438766,16.85%,21-08-2026,21-08-2026,Market Purchase,24-08-2026,,
BLUESTONE,BlueStone Jewellery and Lifestyle Limited,Regulation 7 (2),Original,24-Aug-2026 17:04:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25008_20260824_170411019_WEB.html,544484,BLUESTONE,NOTLISTED,GAURAV SINGH KUSHWAHA,,1,Equity,Designated Person,SUDEEP NAGAR,,327768,0.21%,30000,0.00,Pledge,327768,0.21%,21-08-2026,21-08-2026,Off Market,23-08-2026,,
BERGEPAINT,BERGER PAINTS (I) LIMITED,Regulation 7 (2),Original,24-Aug-2026 13:52:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_488_20260824_135204497_WEB.html,509480,BERGEPAINT,NOTLISTED,ARUNITO GANGULY,,1,Equity,Designated Person,Yogesh Mohan Bhatia,,5167,0.00%,5167,"2,698,790.00",Sell,0,0.00%,24-08-2026,24-08-2026,Market Sale,24-08-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,24-Aug-2026 10:38:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260824_103806918_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,1,Equity,Designated Person,"Rangeneni Saikrishna
Rayalu",,1289000,0.27%,20000,"18,320,000.00",Sell,1269000,0.26%,20-08-2026,20-08-2026,Market Sale,21-08-2026,,
INDOMIM,INDO-MIM Limited,Regulation 7 (2),Original,24-Aug-2026 10:38:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27036_20260824_103806918_WEB.html,544837,INDOMIM,NOTLISTED,Santosh Kumar Dash,,2,Equity,Designated Person,Manoj Rajmal Kabre,,812000,0.17%,5000,"4,500,000.00",Sell,807000,0.17%,21-08-2026,21-08-2026,Market Sale,21-08-2026,,
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,Regulation 7 (2),Original,22-Aug-2026 16:56:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260822_165601837_WEB.html,000000,PKTEA,NOTLISTED,SAURAV SINGHANIA,,1,Equity,Promoter Group,KIRAN VYAPAR LIMITED,L51909WB1995PLC071730,480679,15.53%,10556,"7,699,314.00",Buy,491235,15.87%,19-08-2026,19-08-2026,Market Purchase,21-08-2026,,
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,Regulation 7 (2),Original,22-Aug-2026 13:04:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260822_130406340_WEB.html,507785,TAINWALCHM,NOTLISTED,Divya Saboo,,1,Equity,Promoter Group,PERIWINKLE FASHIONS PRIVATE LIMITED,U74994MH2004PTC144846,43317,0.46%,1000,"214,000.00",Buy,44317,0.47%,19-08-2026,19-08-2026,Market Purchase,20-08-2026,,
OBCL,OBCL LIMITED,Regulation 7 (2),Original,21-Aug-2026 22:29:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260821_222906324_WEB.html,541206,OBCL,NOTLISTED,MUSKAAN GUPTA,,1,Equity,Promoter Group,OBCL INFRASTRUCTURE PRIVATE LIMITED,U45201CT2007PTC020300,2253942,10.69%,56675,"3,049,556.00",Buy,2310617,10.95%,19-08-2026,21-08-2026,Market Purchase,21-08-2026,,
