Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
SUPERSPIN,SUPER SPINNING MILLS LIMITED,SUPER SARA TEXTILES LIMITED,Promoter Group,2026-09-07,BUY,18260.0,130437.0,7.143318729463307,430592,0.78%,448852,0.82%,01-09-2026,07-09-2026,Market Purchase,09-Sep-2026 17:52:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_122_20260909_175216734_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,Periwinkle Fashions Private Limited,Promoter Group,2026-06-09,OTHER,25000.0,4831250.0,193.25,8844,0.09%,33844,0.36%,09-06-2026,09-06-2026,Off Market,31-Aug-2026 12:10:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260831_121046633_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-08-18,BUY,9473.0,1967586.0,207.70463422358281,33844,0.36%,43317,0.46%,10-08-2026,18-08-2026,Market Purchase,19-Aug-2026 16:42:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260819_164248373_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-08-19,BUY,1000.0,214000.0,214.0,43317,0.46%,44317,0.47%,19-08-2026,19-08-2026,Market Purchase,22-Aug-2026 13:04:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260822_130406340_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-08-25,BUY,1140.0,249925.0,219.23245614035088,44317,0.47%,45457,0.48%,24-08-2026,25-08-2026,Market Purchase,26-Aug-2026 15:08:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260826_150832299_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-08-26,BUY,1000.0,216990.0,216.99,45457,0.48%,46457,0.49%,26-08-2026,26-08-2026,Market Purchase,27-Aug-2026 15:34:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260827_153423148_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-08-27,BUY,1000.0,215000.0,215.0,46457,0.49%,47457,0.50%,27-08-2026,27-08-2026,Market Purchase,01-Sep-2026 13:52:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260901_135246310_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-09-01,BUY,168.0,34776.0,207.0,47457,0.50%,47625,0.51%,01-09-2026,01-09-2026,Market Purchase,02-Sep-2026 15:58:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260902_155808250_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-09-07,BUY,1168.0,248707.0,212.93407534246575,47625,0.51%,48793,0.52%,04-09-2026,07-09-2026,Market Purchase,08-Sep-2026 14:11:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260908_141126695_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-09-09,BUY,2349.0,502360.0,213.86121753937846,48793,0.52%,51142,0.54%,08-09-2026,09-09-2026,Market Purchase,10-Sep-2026 14:04:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260910_140440149_WEB.html
TAINWALCHM,TAINWALA CHEMICALS AND PLASTICS (INDIA) LIMITED,PERIWINKLE FASHIONS PRIVATE LIMITED,Promoter Group,2026-09-10,BUY,2787.0,585437.0,210.05992106207393,51142,0.54%,53929,0.57%,10-09-2026,10-09-2026,Market Purchase,11-Sep-2026 11:54:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_481_20260911_115410478_WEB.html
THANGAMAYL,THANGAMYAYIL JEWELLERY LIMITED,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,Promoter Group,2026-08-04,BUY,3600.0,17318295.0,4810.6375,1698513,5.46%,1702113,5.48%,04-08-2026,04-08-2026,Market Purchase,06-Aug-2026 10:49:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260806_104908492_WEB.html
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,Promoter Group,2026-08-06,BUY,1080.0,5476270.0,5070.62037037037,545756,1.76%,546836,1.76%,06-08-2026,06-08-2026,Market Purchase,07-Aug-2026 17:39:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260807_173945153_WEB.html
THANGAMAYL,THANGAMAIYL JEWELLERY LIMITED,BALUSAMY SILVEARS JEWELLERY PRIVATE LIMITED,Promoter Group,2026-08-07,BUY,1330.0,6982391.0,5249.918045112782,546836,1.76%,548166,1.76%,07-08-2026,07-08-2026,Market Purchase,11-Aug-2026 12:22:42,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260811_122242812_WEB.html
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,THANGAMAYIL GOLD AND DIAMOND PRIVATE LIMITED,Promoter Group,2026-08-07,BUY,4250.0,22398800.0,5270.305882352941,1702113,5.48%,1706363,5.49%,07-08-2026,07-08-2026,Market Purchase,11-Aug-2026 12:49:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260811_124929643_WEB.html
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,NARAYANAN BALUSAMY KUMAR,Promoter,2026-08-24,BUY,2675.0,14921891.0,5578.277009345795,5453497,17.55%,5456172,17.55%,24-08-2026,24-08-2026,Market Purchase,25-Aug-2026 14:43:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260825_144356651_WEB.html
THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,NARAYANAN BALUSAMY KUMAR,Promoter,2026-08-31,BUY,925.0,4957111.0,5359.038918918919,5456172,17.55%,5457097,17.56%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 17:23:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3067_20260901_172346316_WEB.html
THOMASCOOK,THOMAS COOK (INDIA) LIMITED,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,Promoter,2026-06-08,BUY,1360664.0,141178551.0,103.75710020989752,300258798,63.83%,301619462,64.12%,08-06-2026,08-06-2026,Market Purchase,12-Jun-2026 10:34:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_103456089_WEB.html
THOMASCOOK,THOMAS COOK (INDIA) LIMITED,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,Promoter,2026-06-09,BUY,1383156.0,150683919.0,108.94209980652941,301619462,64.12%,303002618,64.42%,09-06-2026,09-06-2026,Market Purchase,12-Jun-2026 10:34:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_103456089_WEB.html
THOMASCOOK,THOMAS COOK (INDIA) LIMITED,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,Promoter,2026-06-10,BUY,1606456.0,183763305.0,114.3904999576708,303002618,64.42%,304609074,64.76%,10-06-2026,10-06-2026,Market Purchase,12-Jun-2026 17:38:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173816029_WEB.html
THOMASCOOK,THOMAS COOK (INDIA) LIMITED,FAIRBRIDGE CAPITAL MAURITIUS LIMITED,Promoter,2026-06-11,BUY,77341.0,8348760.0,107.94740176620421,304609074,64.76%,304686415,64.77%,11-06-2026,11-06-2026,Market Purchase,12-Jun-2026 17:38:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_173816029_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-06-15,BUY,20000.0,705928.0,35.2964,35050000,33.15%,35070000,33.17%,15-06-2026,15-06-2026,Market Purchase,16-Jun-2026 18:10:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260616_181040558_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-06-23,BUY,20000.0,774000.0,38.7,35070000,33.17%,35090000,33.19%,23-06-2026,23-06-2026,Market Purchase,24-Jun-2026 18:38:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260624_183822530_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-06-24,BUY,19000.0,727320.0,38.28,35090000,33.19%,35109000,33.21%,24-06-2026,24-06-2026,Market Purchase,25-Jun-2026 17:54:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260625_175439702_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-06-25,BUY,20000.0,760800.0,38.04,35109000,33.21%,35129000,33.23%,25-06-2026,25-06-2026,Market Purchase,26-Jun-2026 16:33:07,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260626_163307897_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-06-29,BUY,25000.0,934500.0,37.38,35129000,33.23%,35154000,33.25%,29-06-2026,29-06-2026,Market Purchase,30-Jun-2026 20:08:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260630_200813429_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-06-30,BUY,25000.0,930750.0,37.23,35154000,33.25%,35179000,33.27%,30-06-2026,30-06-2026,Market Purchase,30-Jun-2026 20:08:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260630_200813429_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-08-19,BUY,25000.0,728000.0,29.12,35179000,33.27%,35204000,33.30%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 20:20:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260820_202008480_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-08-20,BUY,25000.0,731000.0,29.24,35204000,33.30%,35229000,33.32%,20-08-2026,20-08-2026,Market Purchase,20-Aug-2026 20:20:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260820_202008480_WEB.html
TIGERLOGS,Tiger Logistics (India) Limited,Brahma Suppliers Private Limited,Promoter Group,2026-08-24,BUY,25000.0,743750.0,29.75,35229000,33.32%,35254000,33.34%,24-08-2026,24-08-2026,Market Purchase,25-Aug-2026 19:19:21,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260825_191921374_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-05,BUY,21600.0,10000363.0,462.97976851851854,1223830,1.43%,1245430,1.45%,05-08-2026,05-08-2026,Market Purchase,07-Aug-2026 15:32:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260807_153253079_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-05,BUY,21600.0,10000363.0,462.97976851851854,1223830,1.43%,1245430,1.45%,05-08-2026,05-08-2026,Market Purchase,07-Aug-2026 15:32:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260807_153232932_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-07,BUY,91705.0,43664418.0,476.13999236682844,1245430,1.45%,1337135,1.56%,07-08-2026,07-08-2026,Market Purchase,07-Aug-2026 20:34:49,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260807_203449321_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-07,BUY,91705.0,43664418.0,476.13999236682844,1245430,1.45%,1337135,1.56%,07-08-2026,07-08-2026,Market Purchase,07-Aug-2026 20:26:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260807_202638399_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-10,BUY,57801.0,27638126.0,478.1599972318818,1337135,1.56%,1394936,1.63%,10-08-2026,10-08-2026,Market Purchase,10-Aug-2026 19:07:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260810_190720578_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-10,BUY,57801.0,27638126.0,478.1599972318818,1337135,1.56%,1394936,1.63%,10-08-2026,10-08-2026,Market Purchase,10-Aug-2026 19:03:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260810_190347981_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-11,BUY,24200.0,11576796.0,478.38,1394936,1.63%,1419136,1.65%,11-08-2026,11-08-2026,Market Purchase,12-Aug-2026 14:55:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260812_145522890_WEB.html
TRUALT,TRUALT BIOENERGY LIMITED,NIRANI HOLDINGS PRIVATE LIMITED,Promoter Group,2026-08-12,BUY,20000.0,9351200.0,467.56,1419136,1.65%,1439136,1.68%,12-08-2026,12-08-2026,Market Purchase,13-Aug-2026 14:39:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24291_20260813_143922650_WEB.html
TTL,T T LIMITED,SANJAY KUMAR JAIN,Promoter Group,2026-06-18,BUY,54300.0,376638.0,6.936243093922652,5988795,2.31%,6043095,2.33%,17-06-2026,18-06-2026,Market Purchase,19-Jun-2026 17:54:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260619_175432581_WEB.html
TTL,T T LIMITED,SANJAY KUMAR JAIN,Promoter Group,2026-06-29,BUY,34251.0,236674.0,6.909988029546582,6043095,2.33%,6077346,2.35%,24-06-2026,29-06-2026,Market Purchase,30-Jun-2026 19:06:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260630_190647041_WEB.html
TTL,T T LIMITED,SANJAY KUMAR JAIN,Promoter Group,2026-08-12,BUY,14202.0,83648.0,5.889874665540065,6077346,2.35%,6091548,2.36%,12-08-2026,12-08-2026,Market Purchase,13-Aug-2026 18:37:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260813_183709639_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-13,BUY,77385.0,466963.0,6.034283129805518,88961322,34.44%,89038707,34.47%,12-08-2026,13-08-2026,Market Purchase,13-Aug-2026 18:53:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260813_185352320_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-18,BUY,127200.0,804339.0,6.323419811320755,89038707,34.47%,89165907,34.52%,17-08-2026,18-08-2026,Market Purchase,18-Aug-2026 18:49:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260818_184934159_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-20,BUY,67775.0,437467.0,6.454695684249354,89165907,34.52%,89233682,34.55%,19-08-2026,20-08-2026,Market Purchase,20-Aug-2026 19:02:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260820_190246785_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-21,BUY,85474.0,557102.0,6.5177948849942675,89233682,34.55%,89319156,34.58%,21-08-2026,21-08-2026,Market Purchase,22-Aug-2026 16:34:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260822_163411819_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-25,BUY,93044.0,601368.0,6.46326469197369,89319156,34.58%,89412200,34.61%,24-08-2026,25-08-2026,Market Purchase,25-Aug-2026 17:52:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260825_175212686_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-27,BUY,166620.0,1097839.0,6.5888788860881045,89412200,34.61%,89578820,34.67%,26-08-2026,27-08-2026,Market Purchase,27-Aug-2026 18:36:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260827_183636348_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-08-28,BUY,40600.0,269797.0,6.645246305418719,89578820,34.67%,89619420,34.69%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 18:49:09,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260829_184909376_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-09-01,BUY,160741.0,1070092.0,6.657243640390441,89619420,34.69%,89780161,34.75%,31-08-2026,01-09-2026,Market Purchase,01-Sep-2026 18:43:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260901_184302399_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-09-03,BUY,212896.0,1444877.0,6.786773823838869,89780161,34.76%,89993057,34.84%,02-09-2026,03-09-2026,Market Purchase,03-Sep-2026 18:55:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260903_185532381_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-09-04,BUY,32005.0,219801.0,6.867708170598344,89993057,34.83%,90025062,34.85%,04-09-2026,04-09-2026,Market Purchase,05-Sep-2026 16:41:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260905_164134530_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-09-08,BUY,210755.0,1429557.0,6.783027686175892,90025062,34.85%,90235817,34.93%,07-09-2026,08-09-2026,Market Purchase,08-Sep-2026 18:13:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260908_181320336_WEB.html
TTL,T T LIMITED,T. T. BRANDS LIMITED,Promoter Group,2026-09-10,BUY,222964.0,1512954.0,6.785642525250713,90235817,34.93%,90458781,35.02%,09-09-2026,10-09-2026,Market Purchase,10-Sep-2026 17:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2534_20260910_173658324_WEB.html
UYFINCORP,U. Y. Fincorp Limited,Dipti Deepak Kothari,Promoter Group,2026-08-17,BUY,36123.0,768438.0,21.272817872269744,3689002,1.94%,3725125,1.96%,17-08-2026,17-08-2026,Market Purchase,20-Aug-2026 17:49:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21090_20260820_174928450_WEB.html
UYFINCORP,U. Y. Fincorp Limited,Dipti Deepak Kothari,Promoter Group,2026-08-19,BUY,50000.0,1036722.0,20.73444,3725125,1.96%,3775125,1.98%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 17:49:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21090_20260820_174928450_WEB.html
UYFINCORP,U. Y. Fincorp Limited,Dipti Deepak Kothari,Promoter Group,2026-08-19,BUY,150000.0,3155173.0,21.034486666666666,3775125,1.98%,3925125,2.06%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 17:49:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21090_20260820_174928450_WEB.html
VISAKAIND,Visaka Industries Limited,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,Promoter Group,2026-06-15,BUY,38400.0,2945151.0,76.696640625,4265276,4.94%,4303676,4.98%,15-06-2026,15-06-2026,Market Purchase,16-Jun-2026 11:48:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260616_114814658_WEB.html
VISAKAIND,Visaka Industries Limited,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,Promoter Group,2026-06-16,BUY,450.0,34403.0,76.45111111111112,4303676,4.98%,4304126,4.98%,16-06-2026,16-06-2026,Market Purchase,17-Jun-2026 12:50:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260617_125026635_WEB.html
VISAKAIND,Visaka Industries Limited,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,Promoter Group,2026-06-18,BUY,43.0,3323.0,77.27906976744185,4304126,4.98%,4304169,4.98%,18-06-2026,18-06-2026,Market Purchase,19-Jun-2026 13:54:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260619_135416577_WEB.html
VISAKAIND,Visaka Industries Limited,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,Promoter Group,2026-09-08,BUY,2085.0,194989.0,93.51990407673861,4304169,4.98%,4306254,4.98%,08-09-2026,08-09-2026,Market Purchase,09-Sep-2026 16:41:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260909_164111403_WEB.html
VISAKAIND,Visaka Industries Limited,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,Promoter Group,2026-09-09,BUY,15000.0,1383962.0,92.26413333333333,4306254,4.98%,4321254,5.00%,09-09-2026,09-09-2026,Market Purchase,10-Sep-2026 16:49:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260910_164959354_WEB.html
VISAKAIND,Visaka Industries Limited,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,Promoter Group,2026-09-10,BUY,7500.0,691743.0,92.2324,4321254,5.00%,4328754,5.01%,10-09-2026,10-09-2026,Market Purchase,11-Sep-2026 11:37:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260911_113750533_WEB.html
VIVIANA,VIVIANA POWER TECH LIMITED,Priyanka Richi Choksi,Promoter and Director,2026-06-19,BUY,8742.0,7120272.0,814.4900480439259,198600,1.96%,207342,2.05%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 16:08:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20783_20260620_160822581_WEB.html
VIVIANA,VIVIANA POWER TECH LIMITED,Richi Nikeshbhai Choksi,Promoter and Director,2026-06-19,BUY,2101.0,1664245.0,792.1204188481676,198400,1.96%,200501,1.98%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 16:08:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20783_20260620_160822581_WEB.html
VIVIANA,VIVIANA POWER TECH LIMITED,Priyanka Richi Choksi,Promoter and Director,2026-06-29,BUY,4379.0,3623803.0,827.541219456497,207420,2.05%,211799,2.09%,25-06-2026,29-06-2026,Market Purchase,30-Jun-2026 10:58:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20783_20260630_105827892_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-06-11,BUY,4200.0,496796.0,118.28476190476191,4164100,21.96%,4168300,21.98%,11-06-2026,11-06-2026,Market Purchase,12-Jun-2026 10:58:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260612_105846244_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-06-12,BUY,2100.0,251022.0,119.53428571428572,4168300,21.98%,4170400,21.99%,12-06-2026,12-06-2026,Market Purchase,13-Jun-2026 15:40:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20260613_154010870_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-08-17,BUY,5000.0,534796.0,106.9592,4170400,21.99%,4175400,22.02%,14-08-2026,17-08-2026,Market Purchase,18-Aug-2026 10:51:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260818_105114099_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-08-18,BUY,2000.0,213642.0,106.821,4175400,22.02%,4177400,22.03%,18-08-2026,18-08-2026,Market Purchase,19-Aug-2026 10:35:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260819_103557390_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-08-19,BUY,2000.0,214322.0,107.161,4177400,22.03%,4179400,22.04%,19-08-2026,19-08-2026,Market Purchase,20-Aug-2026 12:43:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260820_124306685_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-08-24,BUY,5600.0,621635.0,111.00625,4179400,22.04%,4185000,22.07%,24-08-2026,24-08-2026,Market Purchase,25-Aug-2026 12:15:11,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260825_121511740_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-08-31,BUY,15000.0,1674120.0,111.608,4185000,22.07%,4200000,22.15%,31-08-2026,31-08-2026,Market Purchase,01-Sep-2026 10:30:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260901_103035441_WEB.html
VSTL,VIBHOR STEEL TUBES LIMITED,VIJAY KUMAR KAUSHIK,Promoter and Director,2026-09-01,BUY,5000.0,563113.0,112.6226,4200000,22.15%,4205000,22.18%,01-09-2026,01-09-2026,Market Purchase,02-Sep-2026 10:48:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22607_20260902_104847229_WEB.html
